raceId,season,raceNumber,Grand Prix,Race Date,Driver Code,Team Code,Driver POS Standings,Laps,Team Race Points,Nationality,Team Name,Team Country,Team Champ Points,Team Champ Pos,Team Champ Wins,Driver Champ Points,Driver Champ Pos,Driver Champ Wins,Circuit Name,Race Location,Race Country,Winner
354,2010,18,7.0,20101107,808,4,10,70,2.0,28.0,28.0,4.0,145.0,5.0,0.0,19.0,15.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,2,15,15,70,1.0,15.0,29.0,13.0,44.0,8.0,0.0,6.0,18.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,5,205,20,69,0.0,13.0,17.0,10.0,0.0,10.0,0.0,0.0,20.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,15,205,18,69,0.0,20.0,17.0,10.0,0.0,10.0,0.0,0.0,21.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,10,166,17,69,0.0,15.0,35.0,2.0,0.0,12.0,0.0,0.0,25.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,811,164,24,69,0.0,5.0,12.0,12.0,0.0,11.0,0.0,0.0,23.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,32,164,23,65,0.0,3.0,12.0,12.0,0.0,11.0,0.0,0.0,27.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,810,166,21,62,0.0,5.0,35.0,2.0,0.0,12.0,0.0,0.0,24.0,0.0,6.0,32.0,5.0,False
354,2010,18,7.0,20101107,24,10,16,49,0.0,20.0,11.0,6.0,68.0,7.0,0.0,21.0,14.0,0.0,6.0,32.0,5.0,False
355,2010,19,1.0,20101114,20,9,1,55,29.0,15.0,27.0,1.0,498.0,1.0,9.0,256.0,1.0,5.0,36.0,0.0,26.0,True
355,2010,19,1.0,20101114,1,1,2,55,33.0,6.0,22.0,2.0,454.0,2.0,5.0,240.0,4.0,3.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,18,1,4,55,33.0,6.0,22.0,2.0,454.0,2.0,5.0,214.0,5.0,2.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,3,131,9,55,12.0,15.0,23.0,5.0,214.0,4.0,0.0,142.0,7.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,9,4,11,55,18.0,26.0,28.0,4.0,163.0,5.0,0.0,136.0,8.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,808,4,10,55,18.0,28.0,28.0,4.0,163.0,5.0,0.0,27.0,13.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,4,6,3,55,7.0,29.0,10.0,8.0,396.0,3.0,5.0,252.0,2.0,5.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,17,9,5,55,29.0,2.0,27.0,1.0,498.0,1.0,9.0,242.0,3.0,4.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,153,5,17,55,2.0,29.0,33.0,8.0,13.0,9.0,0.0,5.0,19.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,13,6,6,55,7.0,5.0,10.0,8.0,396.0,3.0,5.0,144.0,6.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,2,15,14,55,0.0,15.0,29.0,13.0,44.0,8.0,0.0,6.0,18.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,22,3,7,55,0.0,5.0,36.0,2.0,69.0,6.0,0.0,47.0,10.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,16,10,13,55,0.0,15.0,11.0,6.0,68.0,7.0,0.0,47.0,11.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,155,15,12,55,0.0,21.0,29.0,13.0,44.0,8.0,0.0,32.0,12.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,67,5,18,55,2.0,31.0,33.0,8.0,13.0,9.0,0.0,8.0,16.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,807,3,15,55,0.0,15.0,36.0,2.0,69.0,6.0,0.0,22.0,14.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,5,205,20,54,0.0,13.0,17.0,10.0,0.0,10.0,0.0,0.0,20.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,810,166,22,53,0.0,5.0,35.0,2.0,0.0,12.0,0.0,0.0,24.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,811,164,23,53,0.0,5.0,12.0,12.0,0.0,11.0,0.0,0.0,23.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,32,164,24,53,0.0,3.0,12.0,12.0,0.0,11.0,0.0,0.0,27.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,15,205,19,51,0.0,20.0,17.0,10.0,0.0,10.0,0.0,0.0,21.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,10,166,21,43,0.0,15.0,35.0,2.0,0.0,12.0,0.0,0.0,25.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,30,131,8,0,12.0,15.0,23.0,5.0,214.0,4.0,0.0,72.0,9.0,0.0,36.0,0.0,26.0,False
355,2010,19,1.0,20101114,24,10,16,0,0.0,20.0,11.0,6.0,68.0,7.0,0.0,21.0,15.0,0.0,36.0,0.0,26.0,False
841,2011,1,2.0,20110327,20,9,1,58,35.0,15.0,27.0,1.0,35.0,1.0,1.0,25.0,1.0,1.0,0.0,14.0,0.0,True
841,2011,1,2.0,20110327,1,1,2,58,26.0,6.0,22.0,2.0,26.0,2.0,0.0,18.0,2.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,808,4,6,58,15.0,28.0,28.0,4.0,15.0,4.0,0.0,15.0,3.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,4,6,5,58,18.0,29.0,10.0,8.0,18.0,3.0,0.0,12.0,4.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,17,9,3,58,35.0,2.0,27.0,1.0,35.0,1.0,1.0,10.0,5.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,18,1,4,58,26.0,6.0,22.0,2.0,26.0,2.0,0.0,8.0,6.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,13,6,8,58,18.0,5.0,10.0,8.0,18.0,3.0,0.0,6.0,7.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,67,5,10,57,4.0,31.0,33.0,8.0,4.0,5.0,0.0,4.0,8.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,16,10,16,57,3.0,15.0,11.0,6.0,3.0,6.0,0.0,2.0,9.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,814,10,14,57,3.0,6.0,11.0,6.0,3.0,6.0,0.0,1.0,10.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,153,5,12,57,4.0,29.0,33.0,8.0,4.0,5.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,2,4,18,57,15.0,15.0,28.0,4.0,15.0,4.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,15,205,20,56,0.0,20.0,17.0,10.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,816,166,22,54,0.0,4.0,35.0,2.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,10,166,21,49,0.0,15.0,35.0,2.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,22,3,17,48,0.0,5.0,36.0,2.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,3,131,7,22,0.0,15.0,23.0,5.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,5,205,19,19,0.0,13.0,17.0,10.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,30,131,11,19,0.0,15.0,23.0,5.0,0.0,10.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,813,3,15,9,0.0,33.0,36.0,2.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,155,15,9,58,0.0,21.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,815,15,13,58,0.0,23.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,24,164,0,0,0.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
841,2011,1,2.0,20110327,39,164,0,0,0.0,17.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
842,2011,2,22.0,20110410,20,9,1,56,37.0,15.0,27.0,1.0,72.0,1.0,2.0,50.0,1.0,2.0,30.0,10.0,15.0,True
842,2011,2,22.0,20110410,18,1,4,56,22.0,6.0,22.0,2.0,48.0,2.0,0.0,26.0,2.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,2,4,6,56,15.0,15.0,28.0,4.0,30.0,4.0,0.0,15.0,7.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,17,9,3,56,37.0,2.0,27.0,1.0,72.0,1.0,2.0,22.0,4.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,13,6,7,56,18.0,5.0,10.0,8.0,36.0,3.0,0.0,16.0,6.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,4,6,5,56,18.0,29.0,10.0,8.0,36.0,3.0,0.0,20.0,5.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,155,15,10,56,6.0,21.0,29.0,13.0,6.0,5.0,0.0,6.0,9.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,1,1,2,56,22.0,6.0,22.0,2.0,48.0,2.0,0.0,22.0,3.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,30,131,11,56,2.0,15.0,23.0,5.0,2.0,8.0,0.0,2.0,12.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,814,10,14,56,1.0,6.0,11.0,6.0,4.0,7.0,0.0,2.0,13.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,16,10,17,55,1.0,15.0,11.0,6.0,4.0,7.0,0.0,2.0,11.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,3,131,9,55,2.0,15.0,23.0,5.0,2.0,8.0,0.0,0.0,15.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,67,5,12,55,0.0,31.0,33.0,8.0,4.0,6.0,0.0,4.0,10.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,153,5,13,55,0.0,29.0,33.0,8.0,4.0,6.0,0.0,0.0,14.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,5,205,19,55,0.0,13.0,17.0,10.0,0.0,9.0,0.0,0.0,18.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,10,166,21,54,0.0,15.0,35.0,2.0,0.0,10.0,0.0,0.0,19.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,808,4,8,52,15.0,28.0,28.0,4.0,30.0,4.0,0.0,15.0,8.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,24,164,23,46,0.0,20.0,12.0,12.0,0.0,12.0,0.0,0.0,22.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,816,166,22,42,0.0,4.0,35.0,2.0,0.0,10.0,0.0,0.0,17.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,15,205,20,31,0.0,20.0,17.0,10.0,0.0,9.0,0.0,0.0,16.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,815,15,16,23,6.0,23.0,29.0,13.0,6.0,5.0,0.0,0.0,20.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,22,3,15,22,0.0,5.0,36.0,2.0,0.0,11.0,0.0,0.0,21.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,39,164,24,14,0.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,30.0,10.0,15.0,False
842,2011,2,22.0,20110410,813,3,18,8,0.0,33.0,36.0,2.0,0.0,11.0,0.0,0.0,23.0,0.0,30.0,10.0,15.0,False
843,2011,3,10.0,20110417,1,1,3,56,37.0,6.0,22.0,2.0,85.0,2.0,1.0,47.0,2.0,1.0,31.0,26.0,7.0,True
843,2011,3,10.0,20110417,20,9,1,56,33.0,15.0,27.0,1.0,105.0,1.0,2.0,68.0,1.0,2.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,17,9,18,56,33.0,2.0,27.0,1.0,105.0,1.0,2.0,37.0,4.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,18,1,2,56,37.0,6.0,22.0,2.0,85.0,2.0,1.0,38.0,3.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,3,131,4,56,14.0,15.0,23.0,5.0,16.0,5.0,0.0,10.0,9.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,13,6,6,56,14.0,5.0,10.0,8.0,50.0,3.0,0.0,24.0,6.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,4,6,5,56,14.0,29.0,10.0,8.0,50.0,3.0,0.0,26.0,5.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,30,131,14,56,14.0,15.0,23.0,5.0,16.0,5.0,0.0,6.0,11.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,808,4,10,56,2.0,28.0,28.0,4.0,32.0,4.0,0.0,17.0,7.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,155,15,13,56,1.0,21.0,29.0,13.0,7.0,6.0,0.0,7.0,10.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,814,10,8,56,0.0,6.0,11.0,6.0,4.0,8.0,0.0,2.0,14.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,2,4,16,56,2.0,15.0,28.0,4.0,32.0,4.0,0.0,15.0,8.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,22,3,15,56,0.0,5.0,36.0,2.0,0.0,10.0,0.0,0.0,17.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,67,5,9,56,0.0,31.0,33.0,8.0,4.0,7.0,0.0,4.0,12.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,16,10,11,55,0.0,15.0,11.0,6.0,4.0,8.0,0.0,2.0,13.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,5,205,19,55,0.0,13.0,17.0,10.0,0.0,9.0,0.0,0.0,19.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,815,15,12,55,1.0,23.0,29.0,13.0,7.0,6.0,0.0,0.0,21.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,813,3,17,55,0.0,33.0,36.0,2.0,0.0,10.0,0.0,0.0,22.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,15,205,20,55,0.0,20.0,17.0,10.0,0.0,9.0,0.0,0.0,16.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,816,166,21,54,0.0,4.0,35.0,2.0,0.0,11.0,0.0,0.0,18.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,10,166,22,54,0.0,15.0,35.0,2.0,0.0,11.0,0.0,0.0,20.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,24,164,23,54,0.0,20.0,12.0,12.0,0.0,12.0,0.0,0.0,23.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,39,164,24,54,0.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,31.0,26.0,7.0,False
843,2011,3,10.0,20110417,153,5,7,9,0.0,29.0,33.0,8.0,4.0,7.0,0.0,0.0,15.0,0.0,31.0,26.0,7.0,False
844,2011,4,37.0,20110508,20,9,1,58,43.0,15.0,27.0,1.0,148.0,1.0,3.0,93.0,1.0,3.0,22.0,8.0,25.0,True
844,2011,4,37.0,20110508,17,9,2,58,43.0,2.0,27.0,1.0,148.0,1.0,3.0,55.0,3.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,4,6,5,58,15.0,29.0,10.0,8.0,65.0,3.0,0.0,41.0,5.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,1,1,4,58,20.0,6.0,22.0,2.0,105.0,2.0,1.0,59.0,2.0,1.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,3,131,3,58,10.0,15.0,23.0,5.0,26.0,5.0,0.0,20.0,9.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,18,1,6,58,20.0,6.0,22.0,2.0,105.0,2.0,1.0,46.0,4.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,2,4,9,58,10.0,15.0,28.0,4.0,42.0,4.0,0.0,21.0,7.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,808,4,7,58,10.0,28.0,28.0,4.0,42.0,4.0,0.0,21.0,8.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,67,5,16,58,2.0,31.0,33.0,8.0,6.0,7.0,0.0,6.0,12.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,155,15,24,58,1.0,21.0,29.0,13.0,8.0,6.0,0.0,8.0,10.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,13,6,10,58,15.0,5.0,10.0,8.0,65.0,3.0,0.0,24.0,6.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,30,131,8,58,10.0,15.0,23.0,5.0,26.0,5.0,0.0,6.0,11.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,16,10,12,57,0.0,15.0,11.0,6.0,4.0,8.0,0.0,2.0,13.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,815,15,15,57,1.0,23.0,29.0,13.0,8.0,6.0,0.0,0.0,18.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,22,3,11,57,0.0,5.0,36.0,2.0,0.0,10.0,0.0,0.0,16.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,153,5,17,57,2.0,29.0,33.0,8.0,6.0,7.0,0.0,0.0,15.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,813,3,14,57,0.0,33.0,36.0,2.0,0.0,10.0,0.0,0.0,22.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,15,205,19,57,0.0,20.0,17.0,10.0,0.0,9.0,0.0,0.0,17.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,5,205,18,56,0.0,13.0,17.0,10.0,0.0,9.0,0.0,0.0,20.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,816,166,23,56,0.0,4.0,35.0,2.0,0.0,11.0,0.0,0.0,19.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,39,164,22,55,0.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,23.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,24,164,20,53,0.0,20.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,814,10,13,44,0.0,6.0,11.0,6.0,4.0,8.0,0.0,2.0,14.0,0.0,22.0,8.0,25.0,False
844,2011,4,37.0,20110508,10,166,21,0,0.0,15.0,35.0,2.0,0.0,11.0,0.0,0.0,21.0,0.0,22.0,8.0,25.0,False
845,2011,5,34.0,20110522,20,9,2,66,37.0,15.0,27.0,1.0,185.0,1.0,4.0,118.0,1.0,4.0,13.0,18.0,24.0,True
845,2011,5,34.0,20110522,1,1,3,66,33.0,6.0,22.0,2.0,138.0,2.0,1.0,77.0,2.0,1.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,18,1,5,66,33.0,6.0,22.0,2.0,138.0,2.0,1.0,61.0,4.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,17,9,1,66,37.0,2.0,27.0,1.0,185.0,1.0,4.0,67.0,3.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,4,6,4,65,10.0,29.0,10.0,8.0,75.0,3.0,0.0,51.0,5.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,30,131,10,65,14.0,15.0,23.0,5.0,40.0,5.0,0.0,14.0,10.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,3,131,7,65,14.0,15.0,23.0,5.0,40.0,5.0,0.0,26.0,6.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,2,4,24,65,4.0,15.0,28.0,4.0,46.0,4.0,0.0,25.0,7.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,815,15,12,65,3.0,23.0,29.0,13.0,11.0,6.0,0.0,2.0,14.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,155,15,14,65,3.0,21.0,29.0,13.0,11.0,6.0,0.0,9.0,11.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,808,4,6,65,4.0,28.0,28.0,4.0,46.0,4.0,0.0,21.0,9.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,814,10,16,65,0.0,6.0,11.0,6.0,4.0,8.0,0.0,2.0,15.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,16,10,17,65,0.0,15.0,11.0,6.0,4.0,8.0,0.0,2.0,13.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,67,5,11,65,0.0,31.0,33.0,8.0,6.0,7.0,0.0,6.0,12.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,813,3,9,65,0.0,33.0,36.0,2.0,0.0,9.0,0.0,0.0,21.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,153,5,13,64,0.0,29.0,33.0,8.0,6.0,7.0,0.0,0.0,16.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,22,3,19,64,0.0,5.0,36.0,2.0,0.0,9.0,0.0,0.0,17.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,15,205,18,64,0.0,20.0,17.0,10.0,0.0,10.0,0.0,0.0,18.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,10,166,20,63,0.0,15.0,35.0,2.0,0.0,11.0,0.0,0.0,22.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,816,166,23,62,0.0,4.0,35.0,2.0,0.0,11.0,0.0,0.0,19.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,39,164,22,61,0.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,23.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,13,6,8,58,10.0,5.0,10.0,8.0,75.0,3.0,0.0,24.0,8.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,5,205,15,48,0.0,13.0,17.0,10.0,0.0,10.0,0.0,0.0,20.0,0.0,13.0,18.0,24.0,False
845,2011,5,34.0,20110522,24,164,21,28,0.0,20.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,13.0,18.0,24.0,False
846,2011,6,26.0,20110529,20,9,1,78,37.0,15.0,27.0,1.0,222.0,1.0,5.0,143.0,1.0,5.0,14.0,17.0,17.0,True
846,2011,6,26.0,20110529,4,6,4,78,18.0,29.0,10.0,8.0,93.0,3.0,0.0,69.0,5.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,18,1,2,78,23.0,6.0,22.0,2.0,161.0,2.0,1.0,76.0,4.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,17,9,3,78,37.0,2.0,27.0,1.0,222.0,1.0,5.0,79.0,3.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,155,15,12,78,10.0,21.0,29.0,13.0,21.0,6.0,0.0,19.0,10.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,1,1,9,78,23.0,6.0,22.0,2.0,161.0,2.0,1.0,85.0,2.0,1.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,16,10,14,77,6.0,15.0,11.0,6.0,10.0,7.0,0.0,8.0,12.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,2,4,15,77,4.0,15.0,28.0,4.0,50.0,4.0,0.0,29.0,6.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,22,3,11,77,2.0,5.0,36.0,2.0,2.0,9.0,0.0,2.0,14.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,67,5,16,77,1.0,31.0,33.0,8.0,7.0,8.0,0.0,7.0,13.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,3,131,7,76,0.0,15.0,23.0,5.0,40.0,5.0,0.0,26.0,7.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,814,10,13,76,6.0,6.0,11.0,6.0,10.0,7.0,0.0,2.0,16.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,15,205,18,76,0.0,20.0,17.0,10.0,0.0,10.0,0.0,0.0,18.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,5,205,17,76,0.0,13.0,17.0,10.0,0.0,10.0,0.0,0.0,19.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,816,166,21,75,0.0,4.0,35.0,2.0,0.0,11.0,0.0,0.0,20.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,24,164,23,75,0.0,20.0,12.0,12.0,0.0,12.0,0.0,0.0,23.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,39,164,22,74,0.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,813,3,8,73,2.0,33.0,36.0,2.0,2.0,9.0,0.0,0.0,21.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,808,4,10,67,4.0,28.0,28.0,4.0,50.0,4.0,0.0,21.0,9.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,153,5,19,66,1.0,29.0,33.0,8.0,7.0,8.0,0.0,0.0,17.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,13,6,6,32,18.0,5.0,10.0,8.0,93.0,3.0,0.0,24.0,8.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,30,131,5,32,0.0,15.0,23.0,5.0,40.0,5.0,0.0,14.0,11.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,10,166,20,30,0.0,15.0,35.0,2.0,0.0,11.0,0.0,0.0,22.0,0.0,14.0,17.0,17.0,False
846,2011,6,26.0,20110529,815,15,0,0,10.0,23.0,29.0,13.0,21.0,6.0,0.0,2.0,15.0,0.0,14.0,17.0,17.0,False
847,2011,7,9.0,20110612,18,1,7,70,25.0,6.0,22.0,2.0,186.0,2.0,2.0,101.0,2.0,1.0,10.0,19.0,6.0,True
847,2011,7,9.0,20110612,20,9,1,70,33.0,15.0,27.0,1.0,255.0,1.0,5.0,161.0,1.0,5.0,10.0,19.0,6.0,False
